mesa,registrados,votaron,pro,eco,blanco,impugnado,nulo,recurrido,tecnico
2215,347,226,98,118,8,0,1,0,1
2216,347,235,105,116,10,1,3,0,0
2217,349,217,102,100,12,0,3,0,0
2218,347,227,88,115,19,0,5,0,0
2219,347,254,117,120,13,0,4,0,0
2220,348,237,101,115,20,0,1,0,0
2221,350,263,112,134,15,0,2,0,0
2222,347,235,102,116,13,0,4,0,0
2223,347,226,94,115,16,0,1,0,0
2224,348,242,95,124,19,0,4,0,0
2225,348,237,101,124,12,0,0,0,0
2226,346,228,94,121,11,0,2,0,0
2227,345,236,104,117,10,0,5,0,0
2228,348,232,98,119,11,0,4,0,0
2229,347,236,99,125,12,0,0,0,0
2230,346,237,83,129,21,0,4,0,0
2231,346,222,107,103,10,0,2,0,0
2232,347,231,87,125,16,0,3,0,0
2233,345,236,113,103,18,0,2,0,0
2234,348,238,104,115,15,0,4,0,0
2235,345,221,91,109,16,0,5,0,0
2236,349,231,95,121,13,0,2,0,0
2237,347,238,103,117,18,0,0,0,0
2238,347,224,89,119,15,1,0,0,0
2239,346,243,101,117,22,0,3,0,0
2240,345,223,110,99,12,0,2,0,0
2241,346,205,87,102,13,0,3,0,0
2242,346,241,83,146,8,0,4,0,0
2243,346,233,103,115,14,0,1,0,0
2244,346,235,85,131,16,0,3,0,0
2245,348,235,97,121,13,0,3,0,1
2246,346,214,102,102,10,0,0,0,0
2247,345,234,92,127,13,0,1,0,1
2248,349,238,102,123,13,0,0,0,0
2249,347,233,88,128,14,0,2,0,1
2250,347,246,115,121,9,0,1,0,0
2251,349,238,111,114,12,0,1,0,0
2252,347,234,96,115,21,2,0,0,0
2253,346,226,85,124,13,1,3,0,0
2254,349,243,105,122,14,0,2,0,0
2255,348,262,123,123,15,0,1,0,0
2256,346,224,100,113,10,0,0,1,0
2257,350,242,98,129,11,3,1,0,0
2258,347,248,103,125,20,0,0,0,0
2259,346,235,90,127,13,0,5,0,0
2260,346,225,84,125,12,0,4,0,0
2261,349,254,118,111,20,0,5,0,0
2262,347,250,115,109,22,0,4,0,0
2263,345,229,99,114,12,0,4,0,0
2264,344,235,112,112,8,0,3,0,0
2265,346,227,88,125,10,0,4,0,0
2266,347,205,97,89,17,0,2,0,0
2267,346,237,112,116,8,0,1,0,0
2268,347,239,98,122,19,0,0,0,0
2269,345,224,103,105,11,0,5,0,0
2270,348,236,110,110,12,0,4,0,0
2271,344,243,96,130,14,0,3,0,0
2272,344,223,99,101,18,0,4,1,0
2273,347,244,103,127,12,0,2,0,0
2274,350,249,111,124,13,0,1,0,0
2275,346,235,101,115,18,0,1,0,0
2276,344,237,99,119,17,0,2,0,0
2277,346,245,105,127,12,0,1,0,0
2278,345,233,101,118,13,0,1,0,0
2279,345,232,96,123,10,0,3,0,0
2280,345,236,110,105,18,0,3,0,0
2281,344,242,103,122,16,0,1,0,0
2282,343,220,103,107,9,0,1,0,0
2283,345,223,88,114,21,0,0,0,0
2284,346,245,96,128,20,0,1,0,0
2285,347,233,104,110,18,0,1,0,0
2286,346,237,108,114,15,0,0,0,0
2287,343,235,105,121,8,0,1,0,0
2288,341,232,109,115,7,0,1,0,0
2289,344,250,106,125,15,1,2,0,1
2290,341,244,106,123,15,0,0,0,0
2291,343,243,86,140,16,0,1,0,0
2292,341,220,101,100,16,0,2,1,0
2293,343,241,100,130,9,0,2,0,0
2294,342,262,119,130,11,0,2,0,0
2295,340,235,110,106,17,0,2,0,0
2296,341,250,104,128,16,0,2,0,0
2297,344,244,91,133,12,0,8,0,0
2298,341,236,100,126,10,0,0,0,0
2299,343,236,97,128,9,0,2,0,0
2300,344,260,115,133,11,0,1,0,0
2301,340,222,93,112,16,0,1,0,0
2302,341,241,128,103,8,0,2,0,0
2303,344,247,111,119,13,2,2,0,0
2304,340,249,105,127,15,0,2,0,0
2305,343,239,86,136,13,0,4,0,0
2306,341,208,91,107,10,0,0,0,0
2307,341,220,105,103,9,0,3,0,0
2308,341,247,109,125,11,0,2,0,0
2309,340,236,111,115,10,0,0,0,0
2310,342,252,104,129,15,0,4,0,0
2311,340,223,95,115,11,0,2,0,0
2312,341,246,114,109,20,0,3,0,0
2313,342,248,99,128,20,0,0,0,1
2314,340,239,97,126,16,0,0,0,0
2315,341,232,98,118,15,0,1,0,0
2316,343,232,100,116,12,0,4,0,0
2317,342,240,98,120,19,0,3,0,0
2318,344,241,99,124,16,0,2,0,0
2319,342,235,100,127,7,0,1,0,0
2320,342,244,109,128,4,0,2,0,1
2321,343,216,99,108,8,0,1,0,0
2322,343,221,94,113,13,0,1,0,0
2323,339,233,103,115,12,0,3,0,0
2324,344,247,104,116,21,0,6,0,0
2325,342,243,91,135,16,0,1,0,0
2326,342,230,90,126,12,0,2,0,0
2327,347,243,111,115,15,0,2,0,0
2328,347,262,107,137,16,0,0,0,2
2329,345,249,99,131,13,0,6,0,0
2330,345,245,106,126,8,1,4,0,0
2331,346,227,77,134,14,0,2,0,0
2332,346,230,96,118,14,0,2,0,0
2333,346,242,89,143,5,1,4,0,0
2334,346,225,102,113,9,0,1,0,0
2335,347,241,86,140,13,0,2,0,0
2336,344,246,100,129,16,0,1,0,0
2337,344,241,107,116,14,0,4,0,0
2338,344,237,102,119,14,0,2,0,0
2339,346,245,115,116,13,0,1,0,0
2340,347,252,97,129,23,0,3,0,0
2341,345,235,98,123,11,0,3,0,0
2342,345,259,111,130,17,0,1,0,0
2343,345,246,106,127,13,0,0,0,0
2344,344,253,117,120,13,0,3,0,0
2345,345,240,96,128,13,0,3,0,0
2346,346,246,86,135,22,0,3,0,0
2347,348,249,100,126,19,0,4,0,0
2348,345,243,93,129,18,0,3,0,0
2349,346,257,105,128,20,0,4,0,0
2350,343,240,82,136,16,0,6,0,0
2351,345,257,99,142,14,0,2,0,0
2352,345,237,102,118,14,0,3,0,0
2353,347,247,101,132,11,0,3,0,0
2354,346,242,90,127,24,0,1,0,0
2355,345,255,100,136,17,0,2,0,0
2356,345,231,110,109,11,0,1,0,0
2357,343,250,103,134,12,0,1,0,0
2358,346,237,94,126,16,0,1,0,0
2359,345,258,120,116,22,0,0,0,0
2360,347,240,88,139,11,0,2,0,0
2361,346,245,115,113,11,0,6,0,0
2362,345,254,103,132,16,0,2,0,1
2363,346,251,94,148,7,0,2,0,0
2364,346,227,95,117,13,0,2,0,0
2365,347,245,99,133,8,0,5,0,0
2366,345,226,99,113,10,2,2,0,0
2367,346,241,107,115,17,0,2,0,0
2368,345,250,94,128,22,0,6,0,0
2369,347,250,109,121,17,0,3,0,0
2370,347,250,103,126,17,0,4,0,0
2371,349,230,106,106,13,0,5,0,0
2372,345,242,95,136,8,0,3,0,0
2373,345,242,91,135,13,0,3,0,0
2374,345,241,99,122,17,0,3,0,0
2375,346,243,95,132,14,0,2,0,0
2376,345,245,97,124,20,1,3,0,0
2377,344,244,118,115,10,0,1,0,0
2378,346,242,97,134,8,0,3,0,0
2379,342,235,102,120,12,0,1,0,0
2380,343,239,89,129,20,0,0,1,0
2381,342,246,93,138,15,0,0,0,0
2382,343,238,103,112,21,0,2,0,0
2383,343,229,88,123,14,0,4,0,0
2384,347,239,102,113,19,0,5,0,0
2385,345,229,83,130,14,0,2,0,0
2386,345,242,107,119,15,0,1,0,0
2387,350,266,120,128,11,0,4,0,3
2388,352,261,111,137,12,0,1,0,0
2389,353,253,103,134,14,0,1,0,1
2390,352,269,123,132,13,0,1,0,0
2391,349,247,122,110,11,0,4,0,0
2392,351,249,100,133,9,0,6,1,0
2393,348,243,97,127,17,0,2,0,0
2394,349,253,90,144,15,0,4,0,0
2395,349,254,116,125,13,0,0,0,0
2396,349,243,90,140,11,0,2,0,0
2397,355,257,114,121,20,0,2,0,0
2398,350,245,110,117,15,0,3,0,0
2399,351,249,106,122,15,0,6,0,0
2400,350,250,106,128,14,0,2,0,0
2401,349,268,118,136,13,0,1,0,0
2402,349,252,111,120,20,0,1,0,0
2403,349,264,99,152,11,0,2,0,0
2404,349,252,106,136,10,0,0,0,0
2405,348,277,125,139,12,1,0,0,0
2406,348,250,102,137,9,0,1,1,0
2407,348,258,115,127,16,0,0,0,0
2408,349,249,105,131,13,0,0,0,0
2409,351,243,110,117,15,0,1,0,0
2410,348,255,119,124,10,0,2,0,0
2411,351,260,120,130,9,0,1,0,0
2412,352,228,92,121,11,0,4,0,0
2413,349,251,112,122,14,0,3,0,0
2414,350,252,97,140,12,0,3,0,0
2415,352,264,118,137,6,0,3,0,0
2416,349,249,102,123,23,0,1,0,0
2417,349,249,94,128,26,0,1,0,0
2418,348,246,118,112,14,0,2,0,0
2419,346,250,98,132,19,0,1,0,0
2420,348,256,110,132,12,0,2,0,0
2421,349,265,120,136,9,0,0,0,0
2422,349,255,102,143,10,0,0,0,0
2423,350,237,89,129,16,1,2,0,0
2424,349,254,124,116,11,0,2,1,0
2425,349,260,109,135,15,0,1,0,0
2426,353,258,107,142,8,0,1,0,0
2427,350,252,120,119,11,0,2,0,0
2428,350,257,103,139,11,0,4,0,0
2429,354,249,112,128,9,0,0,0,0
2430,350,265,117,134,14,0,0,0,0
2431,350,265,108,139,14,0,4,0,0
2432,350,242,101,128,11,0,1,1,0
2433,350,250,80,144,19,0,7,0,0
2434,352,265,104,141,20,0,0,0,0
2435,350,261,113,129,18,0,1,0,0
2436,351,240,98,131,10,0,1,0,0
2437,351,274,113,145,14,0,2,0,0
2438,349,265,105,143,13,0,4,0,0
2439,351,252,87,142,20,0,3,0,0
2440,349,246,105,123,17,0,1,0,0
2441,350,255,105,131,12,0,7,0,0
2442,352,238,103,119,14,0,2,0,0
2443,348,260,117,125,18,0,0,0,0
2444,352,258,111,134,11,0,2,0,0
2445,351,249,115,118,14,0,2,0,0
2446,349,253,124,113,16,0,0,0,0
2447,352,271,139,110,19,0,3,0,0
2448,350,254,128,103,18,0,5,0,0
2449,348,240,133,92,13,0,2,0,0
2450,347,250,130,111,6,0,3,0,0
2451,349,255,126,120,9,0,0,0,0
2452,350,259,133,114,10,1,1,0,0
2453,350,260,126,122,11,0,1,0,0
2454,347,262,142,107,10,0,3,0,0
2455,348,249,144,90,12,0,3,0,0
2456,352,252,102,145,5,0,0,0,0
2457,348,272,138,128,4,0,2,0,0
2458,350,269,144,117,7,0,1,0,0
2459,348,264,138,112,13,0,0,0,1
2460,349,257,116,123,13,0,5,0,0
2461,349,251,127,111,13,0,0,0,0
2462,351,259,112,137,7,0,3,0,0
2463,349,253,141,95,16,0,1,0,0
2464,347,258,130,112,16,0,0,0,0
2465,349,259,122,125,11,0,1,0,0
2466,349,259,140,109,7,0,3,0,0
2467,352,256,128,117,11,0,0,0,0
2468,347,259,120,118,19,0,2,0,0
2469,348,247,112,121,11,0,3,0,0
2470,348,257,126,114,15,0,2,0,0
2471,349,260,119,125,12,0,3,0,1
2472,349,266,134,120,12,0,0,0,0
2473,349,252,129,104,16,0,3,0,0
2474,350,252,120,119,11,0,2,0,0
2475,349,250,116,129,4,0,1,0,0
2476,347,272,137,118,15,0,1,0,1
2477,349,274,143,121,10,0,0,0,0
2478,351,251,136,101,12,0,2,0,0
2479,349,248,131,104,10,0,2,0,1
2480,349,262,130,124,7,0,1,0,0
2481,347,245,124,105,13,0,3,0,0
2482,349,250,111,123,14,0,2,0,0
2483,348,246,115,118,10,0,3,0,0
2484,350,249,130,101,15,0,3,0,0
2485,349,254,135,109,10,0,0,0,0
2486,348,260,138,110,9,0,3,0,0
2487,349,249,123,112,9,0,5,0,0
2488,348,246,118,114,8,0,3,0,3
2489,348,254,136,103,12,0,2,1,0
2490,349,258,128,121,9,0,0,0,0
2491,349,267,128,124,13,0,2,0,0
2492,349,265,121,135,8,0,1,0,0
2493,349,256,116,129,8,0,3,0,0
2494,350,259,120,124,9,0,6,0,0
2495,350,252,123,122,6,0,1,0,0
2496,349,261,127,114,16,0,4,0,0
2497,349,267,136,118,12,0,1,0,0
2498,350,249,129,108,12,0,0,0,0
2499,349,248,115,120,12,0,1,0,0
2500,348,272,123,131,16,0,2,0,0
2501,347,263,125,122,14,0,2,0,0
2502,350,252,114,120,14,1,3,0,0
2503,348,264,135,117,11,0,1,0,0
2504,351,266,132,118,15,0,1,0,0
2505,348,258,135,114,8,0,1,0,0
2506,349,251,136,106,8,0,1,0,0
2507,351,242,111,113,12,0,6,0,0
2508,348,250,122,120,7,0,1,0,0
2509,348,254,130,107,14,0,3,0,0
2510,349,246,115,120,11,0,0,0,0
2511,347,250,112,119,12,0,7,0,0
2512,347,253,111,122,18,0,2,0,0
2513,346,254,136,104,14,0,0,0,0
2514,349,250,125,110,12,0,3,0,0
2515,346,244,119,107,15,0,3,0,0
2516,346,246,103,128,15,0,0,0,0
2517,349,261,122,122,16,0,1,0,0
2518,349,258,141,106,11,0,0,0,0
2519,346,240,118,105,17,0,0,0,0
2520,350,267,135,118,10,0,4,0,0
2521,347,243,118,116,7,0,2,0,0
2522,348,253,116,117,17,0,2,0,1
2523,344,251,122,113,13,0,3,0,0
2524,347,252,114,123,13,0,2,0,0
2525,348,258,111,133,12,0,2,0,0
2526,349,242,110,121,11,0,0,0,0
2527,348,248,115,119,14,0,0,0,0
2528,351,255,128,111,14,0,2,0,0
2529,350,241,103,126,12,0,0,0,0
2530,350,254,102,137,13,0,2,0,0
2531,350,254,100,140,12,0,2,0,0
2532,352,258,121,116,19,0,2,0,0
2533,351,249,99,135,10,0,5,0,0
2534,351,253,117,119,16,0,1,0,0
2535,352,264,108,141,15,0,0,0,0
2536,350,249,113,120,14,0,2,0,0
2537,351,250,111,127,11,0,1,0,0
2538,350,271,126,118,22,0,5,0,0
2539,348,256,113,118,19,0,5,0,1
2540,348,255,100,134,18,0,3,0,0
2541,352,259,129,112,12,0,6,0,0
2542,350,242,108,116,15,0,3,0,0
2543,350,251,100,134,17,0,0,0,0
2544,349,255,114,127,14,0,0,0,0
2545,349,256,112,131,12,0,1,0,0
2546,354,263,120,124,17,0,2,0,0
2547,349,253,112,128,12,0,1,0,0
2548,348,255,94,143,15,0,3,0,0
2549,349,264,105,136,10,0,12,0,1
2550,351,262,110,135,15,0,2,0,0
2551,349,244,112,105,23,0,4,0,0
2552,352,259,109,131,15,2,2,0,0
2553,350,277,115,144,13,0,5,0,0
2554,351,256,108,133,13,0,2,0,0
2555,350,258,107,128,10,0,6,0,7
2556,348,257,110,130,15,0,2,0,0
2557,351,262,105,137,14,0,5,0,1
2558,354,265,118,130,15,0,2,0,0
2559,349,265,133,114,18,0,0,0,0
2560,351,253,113,114,23,0,3,0,0
2561,353,261,117,127,17,0,0,0,0
2562,350,256,85,156,15,0,0,0,0
2563,352,270,121,127,19,0,3,0,0
2564,350,248,112,123,10,0,3,0,0
2565,352,265,106,148,11,0,0,0,0
2566,349,242,103,124,15,0,0,0,0
2567,352,253,105,129,18,0,0,0,1
2568,350,255,102,135,14,1,0,0,3
2569,352,264,114,141,8,0,1,0,0
2570,350,251,89,135,20,0,7,0,0
2571,350,263,115,128,17,0,3,0,0
2572,349,247,99,127,19,0,2,0,0
2573,349,256,123,115,17,0,1,0,0
2574,350,251,109,127,12,0,3,0,0
2575,351,266,117,131,13,1,2,0,2
2576,351,261,113,135,11,2,0,0,0
2577,352,251,111,121,17,1,0,0,1
2578,350,246,113,116,15,0,2,0,0
2579,351,256,106,134,13,0,3,0,0
2580,349,266,115,132,13,3,3,0,0
2581,350,274,129,128,15,0,2,0,0
2582,350,244,118,109,13,0,2,1,1
2583,349,238,104,115,16,0,3,0,0
2584,351,257,88,150,14,0,5,0,0
2585,348,243,110,118,10,0,5,0,0
2586,351,261,126,114,19,0,2,0,0
2587,350,262,107,134,21,0,0,0,0
2588,349,240,109,109,18,0,4,0,0
2589,351,257,102,139,14,0,2,0,0
2590,352,255,111,131,13,0,0,0,0
2591,349,259,116,126,14,0,3,0,0
2592,349,267,107,149,9,0,2,0,0
2593,349,252,112,120,18,0,1,0,1
2594,352,250,114,124,10,0,2,0,0
2595,353,268,103,140,24,0,1,0,0
2596,351,256,105,128,18,0,5,0,0
2597,351,256,107,137,12,0,0,0,0
2598,354,257,112,129,14,0,2,0,0
2599,350,250,112,120,18,0,0,0,0
2600,351,241,102,118,19,0,2,0,0
2601,349,251,100,127,21,0,3,0,0
2602,350,258,127,108,21,0,2,0,0
2603,348,235,118,102,13,0,2,0,0
2604,349,254,124,119,9,0,2,0,0
2605,348,265,128,117,18,0,2,0,0
2606,348,259,121,128,10,0,0,0,0
2607,351,274,133,128,10,0,3,0,0
2608,347,273,132,125,14,0,2,0,0
2609,348,268,131,127,10,0,0,0,0
2610,349,264,129,120,15,0,0,0,0
2611,346,261,137,108,9,0,6,0,1
2612,350,251,122,109,15,0,5,0,0
2613,349,254,130,111,13,0,0,0,0
2614,348,245,123,106,16,0,0,0,0
2615,348,272,129,121,13,0,5,0,4
2616,346,254,93,141,18,0,2,0,0
2617,345,256,131,113,10,0,2,0,0
2618,349,263,118,131,11,0,2,0,1
2619,348,261,121,129,9,0,2,0,0
2620,350,244,113,116,12,0,3,0,0
2621,348,273,120,140,12,0,1,0,0
2622,347,258,133,109,16,0,0,0,0
2623,347,266,128,123,11,0,4,0,0
2624,348,270,130,128,11,0,1,0,0
2625,346,253,120,120,10,0,3,0,0
2626,347,260,115,134,11,0,0,0,0
2627,351,261,123,130,6,0,2,0,0
2628,354,249,135,100,9,0,5,0,0
2629,349,255,110,121,22,0,2,0,0
2630,350,245,126,108,8,0,3,0,0
2631,348,241,111,116,11,0,3,0,0
2632,349,255,127,115,12,0,1,0,0
2633,347,248,117,116,13,0,2,0,0
2634,350,266,118,138,7,0,2,0,1
2635,348,246,117,115,12,0,1,0,1
2636,348,255,106,130,19,0,0,0,0
2637,349,269,115,132,19,0,3,0,0
2638,348,253,108,124,16,0,4,1,0
2639,348,243,106,127,10,0,0,0,0
2640,348,246,112,120,12,0,2,0,0
2641,347,262,122,122,17,0,1,0,0
2642,347,234,124,97,11,0,2,0,0
2643,349,234,106,108,19,0,1,0,0
2644,348,251,124,112,14,0,1,0,0
2645,348,242,109,117,13,0,3,0,0
2646,349,243,105,123,13,1,1,0,0
2647,348,248,119,107,21,0,1,0,0
2648,348,251,122,115,11,0,3,0,0
2649,349,256,116,135,5,0,0,0,0
2650,346,256,132,114,9,0,1,0,0
2651,349,248,136,100,11,0,1,0,0
2652,347,257,133,112,12,0,0,0,0
2653,348,250,135,99,14,0,2,0,0
2654,348,256,123,117,16,0,0,0,0
2655,348,266,128,122,10,0,6,0,0
2656,349,235,121,102,11,0,1,0,0
2657,350,244,130,99,12,0,3,0,0
2658,347,262,114,133,12,0,3,0,0
2659,349,255,115,123,14,0,3,0,0
2660,346,252,126,118,8,0,0,0,0
2661,351,251,105,134,7,0,5,0,0
2662,348,268,117,137,12,0,2,0,0
2663,348,252,130,110,11,0,1,0,0
2664,347,266,135,112,15,0,4,0,0
2665,346,246,117,115,12,0,2,0,0
2666,348,253,120,120,11,0,2,0,0
2667,347,256,120,126,7,0,3,0,0
2668,349,260,127,121,9,0,3,0,0
2669,347,256,115,120,18,0,3,0,0
2670,347,244,108,124,11,0,0,0,1
2671,349,262,122,126,12,0,2,0,0
2672,350,264,117,126,18,0,3,0,0
2673,347,252,106,122,18,0,6,0,0
2674,348,257,125,120,10,0,0,0,2
2675,350,255,111,130,10,0,4,0,0
2676,349,264,124,126,14,0,0,0,0
2677,347,263,128,119,15,0,1,0,0
2678,348,247,121,107,14,0,4,0,1
2679,349,245,117,113,14,0,1,0,0
2680,346,247,116,119,9,0,3,0,0
2681,347,244,124,109,10,0,1,0,0
2682,347,251,130,104,14,0,3,0,0
2683,344,261,121,129,10,0,1,0,0
2684,348,254,121,116,10,0,7,0,0
2685,348,245,124,109,10,0,2,0,0
2686,347,254,115,120,14,0,5,0,0
2687,348,263,111,133,17,0,1,1,0
2688,347,245,119,112,10,0,4,0,0
2689,346,240,111,116,12,0,1,0,0
2690,345,239,106,116,14,0,3,0,0
2691,348,261,113,133,11,0,4,0,0
2692,347,259,119,121,18,0,1,0,0
2693,346,236,108,111,15,0,2,0,0
2694,348,232,81,133,13,0,5,0,0
2695,347,242,114,113,13,0,2,0,0
2696,347,258,114,123,19,0,2,0,0
2697,346,263,106,137,18,0,2,0,0
2698,347,253,101,133,14,0,5,0,0
2699,349,260,117,126,12,0,5,0,0
2700,348,266,114,135,16,0,1,0,0
2701,350,262,116,130,15,0,1,0,0
2702,349,247,105,123,16,0,3,0,0
2703,350,275,106,147,17,0,5,0,0
2704,346,243,95,128,18,0,2,0,0
2705,347,250,106,130,14,0,0,0,0
2706,347,243,99,127,16,0,1,0,0
2707,347,253,86,145,12,0,6,0,4
2708,343,247,103,122,20,0,2,0,0
2709,343,241,78,148,10,0,5,0,0
2710,349,237,87,136,13,0,0,0,1
2711,344,253,109,130,11,0,3,0,0
2712,345,251,102,133,12,0,4,0,0
2713,344,266,109,137,15,0,5,0,0
2714,346,248,98,124,17,0,9,0,0
2715,344,253,104,135,10,0,4,0,0
2716,345,247,97,132,12,0,6,0,0
2717,345,257,108,134,14,0,1,0,0
2718,346,249,111,125,8,0,5,0,0
2719,345,262,114,126,19,0,3,0,0
2720,346,246,108,124,13,0,0,1,0
2721,344,243,97,133,6,0,7,0,0
2722,348,261,95,147,15,0,4,0,0
2723,349,265,126,124,15,0,0,0,0
2724,346,261,101,145,14,0,0,0,1
2725,345,251,105,128,15,0,3,0,0
2726,346,260,113,133,13,0,1,0,0
2727,347,256,104,139,11,0,2,0,0
2728,345,251,97,136,15,0,3,0,0
2729,346,245,101,129,13,0,2,0,0
2730,348,266,110,142,11,0,3,0,0
2731,344,256,116,121,17,0,2,0,0
2732,344,260,111,127,18,0,3,1,0
2733,347,261,101,144,14,0,2,0,0
2734,345,248,99,134,14,0,1,0,0
2735,345,260,109,127,19,0,2,1,2
2736,344,246,100,131,11,0,4,0,0
2737,346,263,118,130,12,0,2,1,0
2738,342,263,102,140,20,0,1,0,0
2739,343,255,113,126,16,0,0,0,0
2740,343,262,121,119,16,0,6,0,0
2741,343,258,112,123,19,1,3,0,0
2742,343,253,101,141,10,0,1,0,0
2743,344,262,108,138,12,1,2,0,1
2744,344,261,117,131,12,1,0,0,0
2745,344,254,98,136,14,1,5,0,0
2746,345,264,103,141,17,0,3,0,0
2747,344,253,94,146,11,0,2,0,0
2748,343,254,102,129,20,0,3,0,0
2749,345,263,113,130,19,0,1,0,0
2750,344,257,105,131,20,0,1,0,0
2751,343,264,107,131,19,0,7,0,0
2752,343,228,93,121,10,0,3,0,1
2753,345,239,78,151,7,0,3,0,0
2754,343,264,100,150,13,0,1,0,0
2755,344,229,84,116,21,0,8,0,0
2756,344,245,93,134,15,0,3,0,0
2757,345,243,113,106,21,0,3,0,0
2758,345,260,115,125,16,0,4,0,0
2759,344,254,125,111,14,0,4,0,0
2760,344,247,104,127,12,0,4,0,0
2761,344,246,104,122,16,0,3,0,1
2762,343,267,116,137,11,0,3,0,0
2763,347,263,106,136,16,0,4,0,1
2764,344,264,105,136,22,0,1,0,0
2765,346,256,98,138,16,0,4,0,0
2766,345,256,111,127,16,0,2,0,0
2767,345,245,78,146,17,0,4,0,0
2768,345,252,121,114,13,0,4,0,0
2769,344,254,116,122,11,0,5,0,0
2770,344,252,94,142,16,0,0,0,0
2771,346,264,111,131,18,0,4,0,0
2772,344,258,126,120,12,0,0,0,0
2773,345,236,110,108,15,0,3,0,0
2774,346,240,108,116,13,0,2,0,1
2775,344,245,101,131,12,0,1,0,0
2776,344,257,114,126,16,0,1,0,0
2777,343,240,106,115,18,0,1,0,0
2778,345,256,102,136,16,0,2,0,0
2779,345,245,89,143,11,0,2,0,0
2780,347,252,108,126,16,0,2,0,0
2781,348,249,109,123,13,0,4,0,0
2782,347,267,126,122,15,0,4,0,0
2783,347,250,125,113,12,0,0,0,0
2784,348,250,113,127,10,0,0,0,0
2785,346,260,136,112,10,0,2,0,0
2786,347,256,142,100,13,0,1,0,0
2787,346,251,119,120,11,0,1,0,0
2788,349,238,117,103,14,0,4,0,0
2789,350,265,129,126,9,0,1,0,0
2790,348,262,127,120,12,0,3,0,0
2791,347,264,125,123,13,0,3,0,0
2792,348,259,122,121,15,0,1,0,0
2793,348,256,130,116,8,0,2,0,0
2794,349,265,132,117,14,0,2,0,0
2795,348,264,142,109,9,0,4,0,0
2796,348,247,118,116,11,0,2,0,0
2797,349,260,127,124,8,0,1,0,0
2798,347,260,120,126,11,0,2,0,1
2799,348,252,130,110,9,0,3,0,0
2800,348,250,128,106,14,0,2,0,0
2801,349,260,132,118,10,0,0,0,0
2802,345,244,123,110,8,0,3,0,0
2803,347,247,129,99,16,0,3,0,0
2804,345,255,116,128,9,0,2,0,0
2805,347,271,138,118,14,0,1,0,0
2806,346,247,120,113,9,0,1,0,4
2807,346,240,122,103,13,0,2,0,0
2808,347,246,127,107,9,0,2,0,1
2809,349,249,121,113,13,0,2,0,0
2810,349,254,127,110,11,0,4,2,0
2811,348,267,133,126,6,0,2,0,0
2812,351,251,139,104,8,0,0,0,0
2813,349,249,125,108,15,0,1,0,0
2814,349,251,126,111,13,0,1,0,0
2815,347,269,129,133,7,0,0,0,0
2816,351,258,123,123,11,0,1,0,0
2817,347,254,123,116,12,0,2,0,1
2818,350,245,124,105,10,0,6,0,0
2819,347,269,146,112,8,0,3,0,0
2820,351,268,120,131,16,0,1,0,0
2821,348,266,127,126,13,0,0,0,0
2822,347,259,121,134,3,0,1,0,0
2823,350,259,125,121,11,0,2,0,0
2824,349,259,133,115,10,0,1,0,0
2825,348,247,111,120,11,0,5,0,0
2826,350,262,139,111,11,0,1,0,0
2827,346,249,130,112,5,0,2,0,0
2828,349,266,142,116,8,0,0,0,0
2829,345,243,119,114,10,0,0,0,0
2830,346,263,139,112,11,0,0,0,1
2831,348,255,131,112,9,0,3,0,0
2832,348,261,138,109,10,0,4,0,0
2833,346,248,139,101,7,0,1,0,0
2834,350,266,112,136,12,0,5,0,1
2835,347,244,109,122,10,0,3,0,0
2836,348,254,136,106,9,0,3,0,0
2837,347,251,121,120,8,0,2,0,0
2838,348,252,124,113,14,0,1,0,0
2839,345,262,114,132,15,0,1,0,0
2840,347,243,121,110,11,0,1,0,0
2841,347,260,141,106,13,0,0,0,0
2842,347,267,132,125,9,0,1,0,0
2843,347,265,131,123,10,0,1,0,0
2844,348,253,120,119,12,0,2,0,0
2845,347,261,127,123,10,0,1,0,0
2846,348,256,122,117,14,1,1,0,1
2847,349,252,121,120,9,0,2,0,0
2848,351,248,106,125,16,0,1,0,0
2849,351,251,103,118,21,0,8,0,1
2850,349,262,123,126,12,0,1,0,0
2851,348,259,115,123,18,0,3,0,0
2852,352,263,107,135,18,0,3,0,0
2853,347,255,119,122,13,0,1,0,0
2854,349,254,101,136,14,0,3,0,0
2855,350,258,119,126,9,0,3,0,1
2856,351,254,116,125,11,0,2,0,0
2857,348,255,97,145,11,0,2,0,0
2858,350,261,121,124,13,0,2,1,0
2859,350,249,92,137,14,0,6,0,0
2860,348,266,131,118,16,0,1,0,0
2861,349,245,128,106,9,0,2,0,0
2862,348,256,122,114,11,0,9,0,0
2863,349,269,111,147,7,0,4,0,0
2864,348,251,120,110,17,0,4,0,0
2865,347,261,121,128,11,0,1,0,0
2866,349,259,109,130,17,0,3,0,0
2867,351,244,107,117,16,1,3,0,0
2868,348,241,107,116,16,0,2,0,0
2869,348,250,114,125,10,0,1,0,0
2870,348,261,118,126,15,0,2,0,0
2871,351,263,126,119,16,0,2,0,0
2872,350,256,116,118,17,0,5,0,0
2873,351,268,110,132,23,0,0,3,0
2874,348,269,130,129,8,0,2,0,0
2875,350,254,106,125,19,0,4,0,0
2876,349,252,112,131,8,0,1,0,0
2877,347,261,110,129,17,0,4,1,0
2878,346,253,115,122,13,0,3,0,0
